5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\N1\\	N1	N	LA 	\N	701	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\N1\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\N1\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\None\\	None	N	LA 	\N	695	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\None\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\None\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T1\\	T1	N	LA 	\N	697	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T1\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T1\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\	T - Tumor stages	N	FA 	\N	741	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\	General clinical state finding (Survival Censor)	N	FA 	\N	742	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Dead\\	Dead	N	FA 	\N	744	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Dead\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Dead\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
2	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\	Sample Factors	N	FA 	\N	731	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\	Histology	N	FA 	\N	732	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\	Histological Grades	N	FA 	\N	733	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\	TNM Category	N	FA 	\N	734	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\M - Metastasis stages\\	M - Metastasis stages	N	FA 	\N	735	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\M - Metastasis stages\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\M - Metastasis stages\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\	End Points	N	FA 	\N	736	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\	N - Node stages	N	FA 	\N	737	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Age at Diagnosis\\	Age at Diagnosis	N	LA 	\N	914	<?xml version="1.0"?><ValueMetadata><Version>3.02</Version><CreationDateTime>08/14/2008 01:22:59</CreationDateTime><TestID></TestID><TestName></TestName><DataType>PosFloat</DataType><CodeType></CodeType><Loinc></Loinc><Flagstouse></Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0</LowofLowValue><HighofLowValue>0</HighofLowValue><LowofHighValue>100</LowofHighValue>100<HighofHighValue>100</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>ratio</NormalUnits><EqualUnits></EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	N	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Age at Diagnosis\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Age at Diagnosis\\	\N	2012-07-09 14:38:26.020799	2012-07-09 14:38:26.020799	2012-07-09 14:38:26.020799	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Biomarker Data\\Gene Expression\\Agilent Human 1A Microarray G4110\\Endometrioid Tumor\\	Endometrioid Tumor	N	LAH	\N	945	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Biomarker Data\\Gene Expression\\Agilent Human 1A Microarray G4110\\Endometrioid Tumor\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Biomarker Data\\Gene Expression\\Agilent Human 1A Microarray G4110\\Endometrioid Tumor\\	\N	2012-07-18 17:15:25.733472	2012-07-18 17:15:25.733472	2012-07-18 17:15:25.733472	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Biomarker Data\\Gene Expression\\Agilent Human 1A Microarray G4110\\	Agilent Human 1A Microarray G4110	N	FA 	\N	946	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Biomarker Data\\Gene Expression\\Agilent Human 1A Microarray G4110\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Biomarker Data\\Gene Expression\\Agilent Human 1A Microarray G4110\\	\N	2012-07-18 17:15:25.733472	2012-07-18 17:15:25.733472	2012-07-18 17:15:25.733472	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\	Affymetrix Human Genome U133A Array	N	FA 	\N	979	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\	trial:GSE9105	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\	\N	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	GSE9105	\N	\N	\N	\N	\N	EXP:PUBLIC
2	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\	Biomarker Data	N	FA 	\N	980	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\	trial:GSE9105	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\	\N	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	GSE9105	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\	Gene Expression	N	FA 	\N	981	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\	trial:GSE9105	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\	\N	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	GSE9105	\N	\N	\N	\N	\N	EXP:PUBLIC
6	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\240 Minutes after Insulin infusion\\	240 Minutes after Insulin infusion	N	LAH	\N	982	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\240 Minutes after Insulin infusion\\	trial:GSE9105	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\240 Minutes after Insulin infusion\\	\N	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	GSE9105	\N	\N	\N	\N	\N	EXP:PUBLIC
1	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\	Breast_Cancer_Sorlie_GSE4382	N	FA 	\N	688	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
6	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\030 Minutes after Insulin infusion\\	030 Minutes after Insulin infusion	N	LAH	\N	984	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\030 Minutes after Insulin infusion\\	trial:GSE9105	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\030 Minutes after Insulin infusion\\	\N	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	GSE9105	\N	\N	\N	\N	\N	EXP:PUBLIC
6	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\Baseline\\	Baseline	N	LAH	\N	985	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\Baseline\\	trial:GSE9105	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\Baseline\\	\N	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	GSE9105	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\	Vastus Lateralis Muscle	N	FA 	\N	986	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\	trial:GSE9105	\\Public Studies\\Acute_Physiologic_Hyperinsulinemia_Coletta_GSE9105\\Biomarker Data\\Gene Expression\\Affymetrix Human Genome U133A Array\\Vastus Lateralis Muscle\\	\N	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	2012-07-19 17:18:18.199486	GSE9105	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Alive\\	Alive	N	FA 	\N	743	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Alive\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Alive\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\	Histological Type	N	FA 	\N	738	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\	Tumor Subtype	N	FA 	\N	739	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Oestrogen receptor assay\\	Oestrogen receptor assay	N	FA 	\N	740	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Oestrogen receptor assay\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Oestrogen receptor assay\\	\N	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	2012-07-05 11:23:41.106978	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
\.


--
-- PostgreSQL database dump complete
--

